JDBH_x,JDBH_y,flow,avg_dis,avg_time
441302114,441302106,2001,4.87,25.49
441302114,441302107,225,8.43,29.08
441302114,441302109,10,22.03,167.43
441302114,441302110,5,36.71,84.83
441302114,441302114,1411,2.83,14.04
441302114,441302450,1,11.5,33.25
441302114,441303001,39,32.56,87.06
441302114,441303002,12,29.49,84.11
441302114,441303003,9,27,49.25
441302114,441303006,4,42.47,303.07
441302114,441303007,11,47.18,52.48
441302114,441303008,10,36.77,99.83
441302114,441303101,4,32.7,82.14
441302114,441303103,63,19.85,53.4
441302114,441303104,414,9.05,38.97
441302114,441303108,27,16.69,22.6
441302114,441303110,5,30.57,217.55
441302114,441322001,88,12.9,15.29
441302114,441322002,74,17.18,10.17
441302114,441322100,4,59.96,57.81
441302114,441322103,2,50.48,44.67
441302114,441322105,2,49.37,42.21
441302114,441322113,3,24.17,31.78
441302114,441322115,9,34.23,41.05
441302114,441322119,14,31.76,31.13
441302114,441322122,2,47.61,112.78
441302114,441322570,1,35.33,36.03
441302114,441323002,2,43.72,391.38
441302114,441323104,1,62.22,184.35
441302114,441323109,2,71.41,231.98
441302114,441323113,3,65.36,52.17
441302114,441323121,2,75.73,51.7
441302114,441324002,191,68.8,67.1
441302114,441324101,1,67.07,150.12
441302114,441324115,1,85.95,60.75
441302114,441900108,1,15.22,9.22
441302450,441302001,124,5.4,77.91
441302450,441302002,301,4.3,51.62
441302450,441302003,236,2.97,11.03
441302450,441302004,305,7.2,44.67
441302450,441302005,679,3.34,14.69
441302450,441302006,515,4.47,24.96
441302450,441302007,496,5.06,16.55
441302450,441302008,301,9.16,12.05
441302450,441302009,90,11.79,27.47
441302450,441302010,73,9.51,24.38
441302450,441302100,24,15.22,19.65
441302450,441302103,1,7.1,18.53
441302450,441302107,1,18.71,12.65
441302450,441302109,20,10.65,13.37
441302450,441302110,2,34.42,88.39
441302450,441302114,6,10.42,20.37
441302450,441302450,3,1.47,2.8
441302450,441303001,12,28.83,42.16
441302450,441303002,6,31.65,44.09
441302450,441303003,7,22.63,35.38
441302450,441303006,1,43.06,92.18
441302450,441303103,16,24.11,25.54
441302450,441303104,107,7.09,9.03
441302450,441303108,11,12.72,13.53
441302450,441303110,6,15.53,22.28
441302450,441322001,17,14.14,28.83
441302450,441322102,1,46.99,3.53
441302450,441322104,2,53.48,78.67
441302450,441323001,4,40.64,57.49
441302450,441323104,1,44.29,94.13
441302450,441323106,2,49.93,55.27
441303001,440310005,185,6.1,68.43
441303001,441302001,244,33.15,48.46
441303001,441302002,174,33.58,40.98
441303001,441302003,42,36.48,81.95
441303001,441302004,517,36.2,59.6
441303001,441302005,102,32.55,49.52
441303001,441302006,308,30.15,49.63
441303001,441302007,429,27.67,41.18
441303001,441302008,153,28.15,65.92
441303001,441302009,511,35.77,34.2
441303001,441302010,559,41.13,24
441303001,441302100,499,42.28,20.21
441303001,441302103,304,23.2,51.19
441303001,441302106,15,38.7,137.76
441303001,441302107,20,30.57,63.04
441303001,441302109,231,30.51,55
441303001,441302110,130,51.34,104.93
441303001,441302112,12,63.97,103.32
441303001,441302114,45,33.34,62.07
441303001,441302450,4,34.5,85.06
441303001,441303001,62234,2.66,19.76
441303001,441303002,10719,5.08,29.65
441303001,441303003,3375,8.35,35.27
441303001,441303006,6288,9.27,33.07
441303001,441303007,1739,17.59,46.81
441303001,441303008,21818,4.76,19.82
441303001,441303101,2314,10.84,41.65
441303001,441303103,1662,12.98,55.21
441303001,441303104,211,23.46,62.06
441303001,441303108,663,17.68,39.35
441303001,441303109,412,24.16,55.05
441303001,441303110,176,32.03,61.55
441303001,441322001,318,49.04,38.31
441303001,441322002,131,55.48,29.76
441303001,441322100,4,81.89,99.69
441303001,441322102,3,78.4,85.07
441303001,441322103,10,67.87,400.21
441303001,441322104,2,90.53,124.71
441303001,441322105,2,69.72,83.41
441303001,441322106,4,63.25,103.54
441303001,441322108,6,58.87,81.14
441303001,441322113,64,61.46,43.79
441303001,441322115,41,68.01,26.81
441303001,441322116,2,69.12,149.47
441303001,441322117,155,60.88,16.71
441303001,441322119,13,67.03,64.68
441303001,441322121,3,73.26,95.78
441303001,441322122,4,73.98,177.3
441303001,441322123,1,68.56,89.02
441303001,441322570,4,66,78.62
441303001,441323001,144,31.96,63.1
441303001,441323002,44,31.77,60.83
441303001,441323102,337,20.25,57.62
441303001,441323103,39,41.42,89.93
441303001,441323104,245,29.11,58.05
441303001,441323105,14,40.08,133.39
441303001,441323106,61,37.67,74.34
441303001,441323109,13,45.5,62.15
441303001,441323110,11,52.18,77.75
441303001,441323113,60,45.1,32.21
441303001,441323115,6,72.47,103.25
441303001,441323120,2,92.72,114.62
441303001,441323452,4,52.78,293.33
441303001,441323570,2,34.43,63.63
441303001,441324001,6,105.95,133.86
441303001,441324002,4,100.24,122.88
441303001,441324101,4,101.95,820.02
441303001,441324118,2,97.66,109.81
441303001,441324119,2,90.95,91.4
441303001,441900115,1,21.53,2.47
441303002,440303005,1,36.1,56.12
441303002,440304004,4,45.89,73.28
441303002,440304006,1,43.47,80.97
441303002,440304008,1,44.65,79.33
441303002,440306022,1,63.65,139.9
441303002,440306024,1,57.48,63.03
441303002,440306400,1,64.39,101.82
441303002,440307003,8,25.1,37.61
441303002,440307006,116,4.07,9.2
441303002,440307009,36,19.1,95.45
441303002,440307012,7,26.78,27.43
441303002,440307015,1,11.85,11.53
441303002,440307016,46,11.23,15.73
441303002,440307017,8,22.79,46.97
441303002,440309002,1,42.35,92.82
441303002,440309003,2,36.28,92.87
441303002,440309004,15,42.72,132.43
441303002,440309006,57,39.11,111.41
441303002,440310001,259,10.82,235.11
441303002,440310005,1181,2,17.57
441303002,440310401,1,9.7,12.15
441303002,441302001,25,29.77,77.71
441303002,441302002,27,32.38,60.78
441303002,441302003,12,37.04,60.34
441303002,441302004,45,35.9,38.18
441303002,441302005,12,30.01,211.71
441303002,441302006,49,27.66,69.3
441303002,441302007,380,15.78,16.96
441303002,441302008,53,24.77,51.92
441303002,441302009,24,35.26,68.81
441303002,441302010,80,38.86,59.42
441303002,441302100,11,45.63,48.62
441303002,441302103,37,22.44,37.93
441303002,441302106,6,31.25,154.75
441303002,441302107,32,27.59,76.54
441303002,441302109,55,27.62,62.66
441303002,441302110,8,47.44,176.94
441303002,441302114,22,28.8,42.32
441303002,441302450,10,27.13,28.2
441303002,441303001,7482,5.17,23.03
441303002,441303002,20157,2.58,16.47
441303002,441303003,972,9.76,40.09
441303002,441303006,751,16.89,34.2
441303002,441303007,300,23.8,84.99
441303002,441303008,1974,7.56,37
441303002,441303101,189,14.25,57.03
441303002,441303103,1120,9.05,55.22
441303002,441303104,105,16.02,33.85
441303002,441303108,230,16.75,42.82
441303002,441303109,52,25.11,97.86
441303002,441303110,46,32.27,58.37
441303002,441322001,34,47.18,62.26
441303002,441322002,12,44.91,31.12
441303002,441322100,3,79.89,96.47
441303002,441322102,2,76.62,310.85
441303002,441322103,5,66.66,539.43
441303002,441322104,3,85.14,105.36
441303002,441322105,2,64.3,106.6
441303002,441322108,3,64.22,124.37
441303002,441322113,1,54.51,59.67
441303002,441322115,1,58.86,65.08
441303002,441322117,405,54.9,31.03
441303002,441322119,5,61.05,163.47
441303002,441322121,5,63.85,289.84
441303002,441323001,26,36.99,51.26
441303002,441323002,16,34.63,52.34
441303002,441323102,46,25.87,35.42
441303002,441323103,5,44.31,61.25
441303002,441323104,36,34.45,73.24
441303002,441323105,1,49.07,80.72
441303002,441323106,14,47.15,58.57
441303002,441323109,3,52.75,157.61
441303002,441323110,3,55.8,81.78
441303002,441323113,7,52.9,55.79
441303002,441323121,2,83.09,104.42
441303002,441323452,1,54.33,129.58
441303002,441324002,1,92.44,588.03
441303002,441324101,3,97.85,107.55
441303002,441900115,1,14.31,7.07
441303003,440310005,19,13.3,45.38
441303003,441302001,12,23.27,44.54
441303003,441302002,20,24.64,102.82
441303003,441302003,9,27.71,55.17
441303003,441302004,65,27.51,61.79
441303003,441302005,8,24.11,82.27
441303003,441302006,28,19.91,48.99
441303003,441302007,83,16.29,23.63
441303003,441302008,31,23.26,46.81
441303003,441302009,29,25.91,33.26
441303003,441302010,32,31.52,57.93
441303003,441302100,5,34.31,110.64
441303003,441302103,160,11.93,31.64
441303003,441302106,2,34.32,173.46
441303003,441302107,11,27.8,101.45
441303003,441302109,23,21.18,100.8
441303003,441302110,2,42.73,102.07
441303003,441302114,5,28.78,58.29
441303003,441302450,2,26.95,72.16
441303003,441303001,2040,7.6,33.93
441303003,441303002,1018,9.29,34.39
441303003,441303003,833,5.02,16.2
441303003,441303006,124,17.44,30.24
441303003,441303007,40,19.23,99.04
441303003,441303008,493,15.61,31.74
441303003,441303101,152,5.47,16.25
441303003,441303103,131,15.87,85.54
441303003,441303104,12,20.06,37.59
441303003,441303108,606,6.56,30.72
441303003,441303109,52,15.07,174.2
441303003,441303110,32,19.74,60.96
441303003,441322001,18,38.93,94.47
441303003,441322002,5,47.64,40.51
441303003,441322105,1,70.06,69.42
441303003,441322106,2,63.68,211.06
441303003,441322115,1,63.07,67.57
441303003,441322116,1,64.47,854.5
441303003,441322119,1,61.3,58.5
441303003,441322121,1,68.19,36.23
441303003,441323001,27,26.25,68.04
441303003,441323102,61,15.48,30.68
441303003,441323103,1,32.32,34.55
441303003,441323104,9,27.11,84.81
441303003,441323106,12,37.16,51.8
441303003,441323109,5,47.69,778.08
441303003,441323115,2,74.34,116.73
441303003,441324001,2,97.51,211.96
441303003,441324002,2,86.36,128.11
441303003,441324101,1,87.46,134.15
441303006,440310005,42,15.25,34.88
441303006,441302001,27,41.08,59.62
441303006,441302002,98,39.94,73.07
441303006,441302003,10,43.44,71.64
441303006,441302004,87,44.06,53.01
441303006,441302005,15,41.28,60.7
441303006,441302006,69,39.2,76.25
441303006,441302007,142,33.54,29.49
441303006,441302008,72,35.73,62.73
441303006,441302009,94,43.28,50.34
441303006,441302010,239,49.2,93.28
441303006,441302100,83,48.06,25.44
441303006,441302103,58,31.36,37.29
441303006,441302106,2,45.11,80.26
441303006,441302107,22,39.74,55.31
441303006,441302109,22,39.74,61.39
441303006,441302110,3,59.92,56.65
441303006,441302112,4,68.83,116.81
441303006,441302114,4,45.46,399.76
441303006,441303001,4050,9.29,36.76
441303006,441303002,1095,16.07,40.05
441303006,441303003,301,16.59,24.18
441303006,441303006,6298,4.64,24.91
441303006,441303007,15569,9.14,31.22
441303006,441303008,18252,6.14,23.16
441303006,441303101,143,14.41,54.85
441303006,441303103,89,22.76,108.22
441303006,441303104,57,32.73,52.51
441303006,441303108,124,22.63,14.74
441303006,441303109,12,26.56,41.93
441303006,441303110,39,37.41,62.34
441303006,441322001,119,55.75,46.87
441303006,441322002,2,60.28,44.07
441303006,441322100,3,87.32,106.29
441303006,441322102,1,88.47,81.07
441303006,441322104,1,90.02,164.98
441303006,441322105,2,75.56,78.12
441303006,441322106,9,72.65,79.16
441303006,441322108,2,63.39,142.35
441303006,441322115,4,71.4,109.78
441303006,441322117,64,65.98,16.67
441303006,441322119,1,72.67,89.58
441303006,441322121,4,81.44,101.74
441303006,441322122,6,84.09,72.44
441303006,441323001,23,36.85,62.3
441303006,441323002,31,32.39,47.06
441303006,441323102,17,24.84,74.26
441303006,441323103,76,41.84,243.44
441303006,441323104,473,21.68,37.26
441303006,441323105,1,29.7,26.8
441303006,441323106,162,26.35,67.43
441303006,441323110,4,37.97,41.53
441303006,441323113,2,53.76,83.23
441303006,441323115,2,87.62,142.82
441303006,441323452,1,40.76,26.98
441303006,441323570,1,22.46,44.83
441303006,441324001,10,114.33,56.97
441303006,441324101,2,108.3,113.07
441303007,440310005,60,20.07,69.24
441303007,441302001,15,39.94,59.7
441303007,441302002,18,43.92,106.03
441303007,441302003,6,45.53,77.6
441303007,441302004,16,45.57,59.69
441303007,441302005,6,44.05,61.34
441303007,441302006,15,39.33,85.25
441303007,441302007,2,42.12,41.53
441303007,441302008,2,46.31,47.27
441303007,441302009,5,40.84,93.84
441303007,441302010,6,51.4,65.38
441303007,441302100,107,47.08,18.22
441303007,441302103,2,32.14,180.88
441303007,441302107,17,42.63,82
441303007,441302109,7,38.93,44.15
441303007,441303001,514,18.6,45.69
441303007,441303002,169,21.57,160.26
441303007,441303003,18,22.2,131.06
441303007,441303006,2883,10.66,31.73
441303007,441303007,1236,6.42,19.07
441303007,441303008,856,17.02,47.81
441303007,441303101,7,15.42,35.6
441303007,441303103,24,32.49,43.72
441303007,441303104,2,39.75,42.73
441303007,441303108,10,30.07,29.32
441303007,441303110,15,31.32,73.92
441303007,441322001,8,57.35,54.46
441303007,441322002,3,63.07,108.37
441303007,441322100,1,84.15,98.3
441303007,441322105,4,72.65,93.49
441303007,441322106,2,73.36,195.61
441303007,441322115,1,72.46,135.33
441303007,441322117,3,71.94,16.8
441303007,441322119,1,83.82,94.22
441303007,441322122,1,76.01,150.52
441303007,441322570,1,82.37,111.77
441303007,441323001,116,27.61,28.92
441303007,441323002,20,29.87,157.8
441303007,441323102,52,15.43,67.97
441303007,441323103,1,34.55,43.53
441303007,441323104,435,8.37,9.46
441303007,441323106,336,14.94,33.23
441303007,441323110,1,30.03,43.12
441303007,441323113,1,44.03,75.37
441303007,441323121,1,48.41,52.65
441303007,441323570,1,18.06,0.92
441303007,441324002,1,102.31,116.87
441303007,441324101,1,112.74,123.18
441303007,441324116,2,124.43,654.82
441303008,440303001,2,37.45,135.84
441303008,440303003,1,35.07,706.93
441303008,440303005,7,36.87,63.91
441303008,440303007,1,32.91,76.75
441303008,440303008,1,28.58,283.28
441303008,440303009,2,33.54,51.19
441303008,440303010,1,37.19,72.88
441303008,440304001,7,38.61,53.48
441303008,440304004,15,41.49,99.83
441303008,440304005,3,45.37,65.19
441303008,440304006,2,44.36,60.05
441303008,440304007,1,42.06,41.58
441303008,440304008,5,42.44,54
441303008,440304009,6,39.27,83.53
441303008,440304011,13,38.67,63.35
441303008,440305001,1,54.93,118.85
441303008,440305002,1,57.03,119.65
441303008,440305003,3,50.1,106.23
441303008,440305005,1,56.59,271.58
441303008,440305007,37,53.41,88.25
441303008,440305008,10,47.9,177.77
441303008,440305009,37,51.08,62.69
441303008,440306017,2,56.27,79.21
441303008,440306018,4,58.47,117.48
441303008,440306020,1,61.98,110.53
441303008,440306024,3,57.98,346.75
441303008,440306026,6,50.26,43.74
441303008,440307003,12,30.74,44.62
441303008,440307006,17,12.82,15.76
441303008,440307009,50,9.39,24.41
441303008,440307010,5,19.47,23.36
441303008,440307012,5,31.08,24.91
441303008,440307013,28,36.11,53.95
441303008,440307014,19,31.78,36.64
441303008,440307015,37,17.05,23.91
441303008,440307016,152,13.11,22.63
441303008,440307017,18,23.29,29.97
441303008,440308001,4,16.82,23.88
441303008,440308002,10,23.06,56.23
441303008,440309002,10,40.22,54.02
441303008,440309003,1,38.14,87.17
441303008,440309004,3,41.84,44.86
441303008,440309006,14,39.51,54.43
441303008,440310001,3378,3.04,11.9
441303008,440310005,1017,3.72,18.68
441303008,440310401,22,8.07,6.2
441303008,440311002,5,52.67,90.39
441303008,441302001,13,37.56,45.64
441303008,441302002,26,37.48,75.11
441303008,441302003,24,40.91,72.52
441303008,441302004,198,40.94,49.75
441303008,441302005,19,36.71,74.8
441303008,441302006,148,33.93,47.35
441303008,441302007,118,34.28,77.06
441303008,441302008,89,32.86,59.24
441303008,441302009,70,41.48,58.56
441303008,441302010,200,45.5,45.04
441303008,441302100,210,45.36,15.93
441303008,441302103,128,25.97,41.15
441303008,441302106,12,42.07,73.63
441303008,441302107,5,34.56,44.81
441303008,441302109,49,33.9,90.33
441303008,441302110,25,51.26,94.5
441303008,441302112,3,70.56,139.33
441303008,441302114,12,35.74,55.5
441303008,441302450,4,34.43,61.9
441303008,441303001,13048,4.81,18.52
441303008,441303002,2120,7.87,31.59
441303008,441303003,1055,15.17,26.37
441303008,441303006,11583,6.24,24.71
441303008,441303007,5438,14,56.04
441303008,441303008,31164,3.51,19.92
441303008,441303101,208,13.26,41.65
441303008,441303103,290,16.52,58.99
441303008,441303104,52,27.37,71.39
441303008,441303108,609,23.28,15.09
441303008,441303109,27,26.6,66.51
441303008,441303110,42,35.17,67.05
441303008,441322001,1222,51.55,41.76
441303008,441322002,466,58.22,9.61
441303008,441322100,8,86.8,480.58
441303008,441322102,4,85.27,96.41
441303008,441322103,3,76.13,147.66
441303008,441322104,1,90.26,156.02
441303008,441322105,3,75.75,101.48
441303008,441322108,1,74.97,106.48
441303008,441322113,7,62.58,85.37
441303008,441322115,3,67.96,53.4
441303008,441322116,2,81.47,83.28
441303008,441322117,198,61.83,20.87
441303008,441322119,11,66.13,113.58
441303008,441322122,1,74.97,106.48
441303008,441322570,3,78.83,73.01
441303008,441323001,117,41.05,49.77
441303008,441323002,21,36.73,58.86
441303008,441323102,30,28,74.56
441303008,441323103,466,44.99,193.36
441303008,441323104,186,27.9,34.82
441303008,441323105,8,39.6,113.85
441303008,441323106,78,32.91,63.36
441303008,441323109,2,48.75,41.16
441303008,441323110,5,51.26,74.8
441303008,441323113,4,63.55,164.82
441303008,441323115,2,87.15,958.82
441303008,441323120,1,103.73,246.42
441303008,441323121,1,66.9,55.9
441303008,441323452,1,47.72,66.73
441303008,441323570,2,29.17,27.35
441303008,441324001,443,114.31,66.96
441303008,441324101,8,104.02,125.56
441303101,441302001,1,25.27,65.98
441303101,441302002,2,28.61,88.94
441303101,441302004,3,31.9,37.83
441303101,441302006,9,22.69,42.98
441303101,441302007,22,18.26,44.76
441303101,441302008,10,28.18,183.73
441303101,441302009,21,27.48,38.64
441303101,441302010,23,35.69,60.08
441303101,441302100,9,34.22,26.49
441303101,441302103,59,13.68,24.67
441303101,441302106,4,43.27,188.11
441303101,441302107,25,29.19,42.6
441303101,441302109,7,23.67,46.93
441303101,441302110,2,42.61,49.31
441303101,441303001,1573,10.2,43.82
441303101,441303002,221,14.49,39.49
441303101,441303003,176,5.77,34.97
441303101,441303006,70,14.35,56.06
441303101,441303007,13,15.39,48.21
441303101,441303008,234,13.54,39.9
441303101,441303101,62,4.29,56.51
441303101,441303103,39,20.97,87.28
441303101,441303104,2,23.46,45.57
441303101,441303108,42,12.36,18.32
441303101,441303109,54,14.05,38.09
441303101,441303110,5,19.78,36.99
441303101,441322001,531,50.74,41.96
441303101,441322002,2,52.99,48.38
441303101,441322105,2,64.54,54.21
441303101,441322119,2,61.13,98.93
441303101,441323001,32,18.47,48.28
441303101,441323002,10,21.54,21.07
441303101,441323102,395,9.85,23.9
441303101,441323103,2,24.37,105.75
441303101,441323104,73,20.44,35.67
441303101,441323106,5,34.06,22.28
441303101,441323109,6,41.3,55.06
441303101,441324101,2,94.53,145.42
441303101,441324119,1,87.51,128.03
441303103,440303005,1,32.22,13.73
441303103,440310005,6,9.78,54.32
441303103,441302001,67,26.95,36.94
441303103,441302002,25,26.94,63.81
441303103,441302003,14,27.87,179.28
441303103,441302004,47,30.47,90.13
441303103,441302005,22,23.92,55.59
441303103,441302006,48,24.28,48.33
441303103,441302007,143,20.05,47.78
441303103,441302008,127,16.46,39.34
441303103,441302009,33,33.06,64.65
441303103,441302010,188,34.46,29.44
441303103,441302100,1,35.45,35.88
441303103,441302103,20,21.02,39.44
441303103,441302106,9,25.39,168.79
441303103,441302107,30,16.66,93.01
441303103,441302109,37,28.08,136.32
441303103,441302110,20,52.55,71.59
441303103,441302114,34,21.77,53.48
441303103,441302450,1,28.83,34.62
441303103,441303001,427,15.12,42.55
441303103,441303002,764,9.63,33.9
441303103,441303003,76,17.21,59.17
441303103,441303006,57,23.62,79.17
441303103,441303007,11,37.12,54.57
441303103,441303008,54,18.43,40.7
441303103,441303101,22,22.93,56.86
441303103,441303103,5254,5.65,46.95
441303103,441303104,665,8.99,46.14
441303103,441303108,15,18.66,33.71
441303103,441303109,25,27.73,68.1
441303103,441303110,8,37.63,66.66
441303103,441322001,18,38.43,93.8
441303103,441322002,107,38.53,19.23
441303103,441322100,2,81.72,130.57
441303103,441322102,1,70.23,148.63
441303103,441322105,1,69.88,417.83
441303103,441322106,10,52.82,81.36
441303103,441322108,12,52.36,77.88
441303103,441322113,7,48.62,49.24
441303103,441322115,2,45.92,56.56
441303103,441322116,5,58.62,66.01
441303103,441322119,11,47.52,111.79
441303103,441322121,3,55.97,52.94
441303103,441322570,1,55.72,140.55
441303103,441323001,22,42.39,128.51
441303103,441323002,23,40.19,59.81
441303103,441323102,21,35.27,59.96
441303103,441323103,2,55.58,348.24
441303103,441323104,20,53.7,58.19
441303103,441323106,15,51.22,69.3
441303103,441323109,7,62.2,85.97
441303103,441323110,2,67.12,108.03
441303103,441323113,3,71.95,85.92
441303103,441324001,2,98.7,352.91
441303103,441324002,1,94.17,63.67
441303103,441324115,1,107.44,83.2
441303103,441900104,2,38.26,33.88
441303103,441900112,1,15.69,15.52
441303103,441900115,7,4.48,536.67
441303103,441900116,2,20.21,54.73
441303103,441900122,1,59.7,59.1
441303104,441302001,87,15.09,158.1
441303104,441302002,85,12.66,60.33
441303104,441302003,74,15.7,24.8
441303104,441302004,184,17.48,42.12
441303104,441302005,159,10.67,32.17
441303104,441302006,375,10.66,34.62
441303104,441302007,8593,3.56,14.07
441303104,441302008,5695,4.41,17.57
441303104,441302009,153,22.33,67.92
441303104,441302010,136,21.18,54.76
441303104,441302100,18,21.86,57.77
441303104,441302103,314,11.93,15.71
441303104,441302106,96,14.42,46.93
441303104,441302107,517,7.13,33.45
441303104,441302109,133,17.94,23.51
441303104,441302110,19,36.44,123.78
441303104,441302112,1,45.38,70.73
441303104,441302114,425,8.13,33.86
441303104,441302450,36,8.94,16.68
441303104,441303001,245,22.7,55.69
441303104,441303002,187,16.61,63.98
441303104,441303003,41,19.54,43.53
441303104,441303006,56,33.17,68.39
441303104,441303007,7,41.16,118.4
441303104,441303008,84,29.53,80.12
441303104,441303101,4,23.97,92.98
441303104,441303103,538,11.56,29.22
441303104,441303104,4373,4.4,20
441303104,441303108,313,9.52,42.99
441303104,441303109,12,26.64,72.86
441303104,441303110,14,30.2,88.13
441303104,441322001,68,23.72,77.72
441303104,441322002,38,28.66,104.52
441303104,441322100,5,68.62,57.93
441303104,441322102,1,68.75,67.95
441303104,441322105,8,56.22,61.9
441303104,441322106,2,41.99,58.06
441303104,441322108,6,37.25,60.55
441303104,441322113,11,36.58,47.97
441303104,441322115,1,34.66,54.18
441303104,441322116,4,46.02,60.87
441303104,441322117,22,32.66,156.49
441303104,441322119,12,41.44,79.05
441303104,441322121,3,47.1,45.28
441303104,441322122,6,54.2,75.57
441303104,441323001,55,36.48,15.8
441303104,441323002,42,34.29,38.61
441303104,441323102,7,34.35,45.77
441303104,441323103,8,33.27,36.83
441303104,441323104,12,50.35,58.28
441303104,441323106,20,53.51,47.59
441303104,441323109,3,61.47,79.51
441303104,441323110,10,70.8,62.84
441303104,441323113,26,47.99,53.81
441303104,441323115,1,70.19,187.22
441303104,441324001,6,80.26,129.99
441303104,441324002,22,72.35,113.42
441303104,441324100,3,65.54,366.52
441303104,441324101,41,77.71,67.99
441303104,441324118,2,79.39,66.42
441303104,441324200,1,101.22,171.15
441303104,441900108,39,12.18,23.8
441303108,441302001,33,16.72,24.76
441303108,441302002,18,16.57,42.98
441303108,441302003,5,21.98,40.88
441303108,441302004,26,21.37,34.07
441303108,441302005,22,18.46,28.8
441303108,441302006,179,15.44,47.1
441303108,441302007,398,7.77,13.42
441303108,441302008,194,13.24,23.08
441303108,441302009,66,19.92,62.39
441303108,441302010,13,26.63,35.17
441303108,441302100,18,26.8,109.33
441303108,441302103,811,6.74,21.92
441303108,441302106,6,26.54,65.23
441303108,441302107,1,19.64,72.72
441303108,441302109,77,12.48,29.52
441303108,441302110,5,35.82,51.66
441303108,441302114,21,20.17,26.79
441303108,441302450,2,17.96,26.08
441303108,441303001,369,15.81,61.15
441303108,441303002,126,17.86,42.4
441303108,441303003,539,7.6,14.61
441303108,441303006,60,25.86,51.17
441303108,441303007,7,26.36,35.81
441303108,441303008,226,23.6,18.35
441303108,441303101,64,9.91,28.24
441303108,441303103,44,16.32,32.93
441303108,441303104,402,9,18.73
441303108,441303108,406,9.25,19.3
441303108,441303109,157,7.48,4.98
441303108,441303110,93,15.44,24.23
441303108,441322001,36,33.83,39.59
441303108,441322002,4,34.1,42.31
441303108,441322113,3,50.54,80.28
441303108,441323001,8,22.84,37.65
441303108,441323002,16,22.25,88.62
441303108,441323103,2,23,22.58
441303108,441323104,4,36.2,65.03
441303108,441323105,2,42.52,75.42
441303108,441323106,37,45.69,25.51
441303108,441323110,4,52.26,66.7
441303108,441323113,2,49.81,48.83
441303108,441323121,6,58.67,27.73
441303108,441323452,1,56.92,68.82
441303108,441324001,1,91.35,77.07
441303108,441324002,9,82.56,54.48
441303108,441324101,42,96.82,34.45
441303108,441324116,1,90.3,103.9
441303108,441324117,1,97.41,181.77
441303109,440310005,2,32.62,43.88
441303109,441302001,104,17.8,81.41
441303109,441302002,35,18.81,53.54
441303109,441302003,2,23.89,37.59
441303109,441302004,26,20.39,95.39
441303109,441302005,30,19.41,47.62
441303109,441302006,180,15.56,81.44
441303109,441302007,114,12.17,61.26
441303109,441302008,28,27.08,47.86
441303109,441302009,43,15.79,54.64
441303109,441302010,18,25.79,37.74
441303109,441302100,9,23.85,31.9
441303109,441302103,290,9.31,24.94
441303109,441302107,6,34.66,41.6
441303109,441302109,258,9.37,21.57
441303109,441302110,1,33.31,145.05
441303109,441303001,305,22.39,39.63
441303109,441303002,81,24.29,41.93
441303109,441303003,114,12.87,14.1
441303109,441303006,19,31.89,34.45
441303109,441303008,28,30.48,42.89
441303109,441303101,39,12.13,30.02
441303109,441303103,13,29.26,81.55
441303109,441303104,14,27.43,131.73
441303109,441303108,188,8.49,11.99
441303109,441303109,25,3.39,45.67
441303109,441303110,243,6.75,22.27
441303109,441322002,1,48.97,230.67
441303109,441322105,2,46.97,110.47
441303109,441322108,6,45.88,375.94
441303109,441322113,3,48.42,70.39
441303109,441322119,5,62.86,38.05
441303109,441322122,6,45.76,375.94
441303109,441323001,24,15.71,24.9
441303109,441323002,11,11.8,34.53
441303109,441323102,71,9.99,27.53
441303109,441323103,5,16.43,18.77
441303109,441323106,2,38.46,54.69
441303109,441323113,1,26.31,9.92
441303109,441323115,1,48.74,41.33
441303109,441323118,12,78.32,100.45
441303109,441324001,7,85.37,119.01
441303110,441302001,150,16.25,86.87
441303110,441302002,85,19.57,49.14
441303110,441302003,27,20.95,60.92
441303110,441302004,259,18.49,47.16
441303110,441302005,34,21.82,32.3
441303110,441302006,360,17.98,43.84
441303110,441302007,187,14.3,28.21
441303110,441302008,30,27.74,88.89
441303110,441302009,609,10.22,28.63
441303110,441302010,96,20.36,43.73
441303110,441302100,61,13.13,43.86
441303110,441302103,168,14.9,79.61
441303110,441302106,1,36.11,45.23
441303110,441302107,9,39.38,39.79
441303110,441302109,460,9.7,54.23
441303110,441302110,56,11.45,28.86
441303110,441302112,6,27.05,75.23
441303110,441302114,6,33.17,46.76
441303110,441302450,12,24.47,62.97
441303110,441303001,186,31.02,63.33
441303110,441303002,45,30.83,57.22
441303110,441303003,57,22.06,41.29
441303110,441303006,18,34.41,114.06
441303110,441303008,19,36.69,76.09
441303110,441303101,4,24.62,46.04
441303110,441303103,17,34.66,140.3
441303110,441303104,14,27.24,31.24
441303110,441303108,45,16.83,19.75
441303110,441303109,180,5.82,29.3
441303110,441303110,2035,5.15,16.62
441303110,441322001,20,32.93,43.83
441303110,441322002,4,49.56,52.05
441303110,441322100,2,51.15,28.96
441303110,441322102,1,49.54,96.47
441303110,441322106,2,42.3,120.45
441303110,441322108,1,39.12,82.18
441303110,441322115,2,62.04,67.84
441303110,441322117,1,53.75,9.47
441303110,441322121,1,75.69,112.53
441303110,441323001,101,15.73,31.46
